PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Phil Taylor	CLE	3	2.2	1.8	0.17	0.02	0.11	0	0.05
Muhammad Wilkerson	NYJ	3	1.7	1	0.36	0.02	0.08	0	0.18
Antonio Garay	SD	2.9	2.2	1.5	0.18	0.02	0.02	0	0.01
Spencer Johnson	BUF	2.9	1.6	1.2	0.19	0.04	0.14	0.04	0.15
Kyle Williams	BUF	2.9	1.6	1.2	0.31	0.11	0.01	0	0.07
Jason Jones	SEA	2.9	1.4	0.8	0.37	0.02	0.17	0	0.22
Dwight Freeney	IND	2.8	0.9	0.4	0.44	0.02	0.28	0	0.03
Domata Peko	CIN	2.8	2.3	2.1	0.07	0.04	0.06	0	0.01
Gerald McCoy	TB	2.8	1.9	0.5	0.2	0.04	0.1	0	0.08
Carlos Dunlap	CIN	2.8	1.2	1	0.44	0.07	0.01	0	0.16
Karl Klug	TEN	2.8	1.2	0.2	0.38	0.01	0.2	0	0.18
Jason Hatcher	DAL	2.7	1.4	0.9	0.26	0.03	0.11	0.05	0.09
Quinton Coples	NYJ	2.7	1.2	0.5	0.4	0.06	0.02	0.01	0.09
Will Smith	NO	2.6	1.5	0.6	0.3	0.01	0.05	0.01	0.08
Brandon Graham	PHI	2.6	1.5	0.2	0.23	0.03	0.16	0	0
Michael Brockers	STL	2.6	1.3	0.4	0.38	0.03	0.04	0	0.02
Kenyon Coleman	DAL	2.5	2	1.2	0.07	0.1	0.02	0	0.1
Jay Ratliff	DAL	2.5	1.7	0.8	0.1	0.12	0.03	0	0.14
Brandon Mebane	SEA	2.5	2.3	1.3	0.03	0.02	0.01	0	0.06
Kendall Langford	STL	2.5	1.3	0.6	0.2	0.03	0.21	0	0.12
Michael Johnson	CIN	2.5	1.7	1	0.18	0.01	0.07	0.03	0.19
Brandon Deaderick	NE	2.5	1	0.5	0.48	0.02	0.01	0	0.01
Juqua Parker	CLE	2.4	1	0.3	0.09	0.34	0.08	0	0.22
Alan Branch	SEA	2.4	1.4	1.1	0.27	0.03	0.08	0	0.04
Ryan Pickett	GB	2.3	2	0.9	0.05	0.03	0.01	0	0.09
Cory Redding	IND	2.3	1.7	1.8	0.13	0.07	0.01	0.01	0.09
Frostee Rucker	CLE	2.3	1.8	0.9	0.12	0.02	0.01	0	0.09
Tony McDaniel	MIA	2.3	1.8	0.8	0.12	0.03	0.02	0	0.13
Glenn Dorsey	KC	2.3	2.1	2	0.03	0.02	0.01	0	0
Kyle Love	NE	2.3	0.9	0.9	0.4	0.05	0.02	0	0.06
Mike Patterson	PHI	2.2	1.9	0.8	0	0.04	0.07	0	0.01
Jason Hunter	DEN	2.2	1.3	0.5	0.06	0.13	0.13	0.02	0.1
Tyson Jackson	KC	2.2	1.8	1.3	0.09	0.01	0.02	0	0.09
Linval Joseph	NYG	2.2	1.5	1	0.2	0.02	0.02	0	0.22
Shea McClellin	CHI	2.2	1.3	0.4	0.25	0.04	0.02	0.01	0.04
Jerel Worthy	GB	2.2	1.1	0.4	0.31	0.03	0.02	0	0.04
Paul Soliai	MIA	2.1	1.9	0.9	0.03	0.04	0.01	0	0.15
Red Bryant	SEA	2.1	1.3	0.9	0.03	0.04	0.03	0.05	0.11
Tyson Alualu	JAC	2.1	1.3	1.2	0.15	0.07	0.08	0	0.05
Amobi Okoye	CHI	2	1.1	0.8	0.27	0.02	0.01	0	0.03
Ziggy Hood	PIT	2	1.5	0.8	0.11	0.02	0.02	0	0.05
Roy Miller	TB	2	1.8	1.6	0.02	0.03	0.01	0	0
Henry Melton	CHI	2	0.8	0.5	0.36	0.01	0.04	0	0.01
Kevin Vickerson	DEN	1.9	1.2	0.5	0.08	0.03	0.1	0.03	0.13
Barry Cofield	WAS	1.9	1.3	1.2	0.1	0.05	0.03	0	0.41
Jamaal Anderson	CIN	1.9	0.8	0.7	0.19	0.05	0.04	0	0.06
Derrick Morgan	TEN	1.9	1.5	0.8	0.1	0.01	0.02	0	0.1
Dontari Poe	KC	1.9	1.4	0.8	0.09	0.02	0.03	0.01	0.17
Jonathan Babineaux	ATL	1.8	1.2	1.3	0.1	0.02	0.05	0.02	0.11
Brodrick Bunkley	NO	1.8	1.5	0.6	0.03	0.01	0.05	0	0.01
Stephen Bowen	WAS	1.8	1.2	1.9	0.17	0.05	0.01	0	0.07
William Hayes	STL	1.8	1.2	0.4	0.18	0.02	0.03	0	0
Sean Lissemore	DAL	1.8	1.4	0.9	0.1	0.02	0.02	0	0
Cameron Heyward	PIT	1.8	0.9	0.2	0.05	0.01	0.14	0	0.06
Drake Nevis	IND	1.8	1.7	1.9	0.01	0.01	0.02	0	0.18
Andre Branch	JAC	1.8	1	0.6	0.16	0.05	0.01	0	0.02
Isaac Sopoaga	SF	1.7	1.3	0.8	0.05	0.06	0.02	0	0.03
Corey Williams	DET	1.7	1.3	0.7	0.1	0.01	0.02	0.01	0.07
Turk McBride	NO	1.7	0.7	0.6	0.18	0.03	0.16	0	0
Corey Liuget	SD	1.7	1	0.5	0.06	0.11	0.18	0	0.13
Stephen Paea	CHI	1.7	0.7	0.8	0.3	0.01	0.01	0	0
Robert Geathers	CIN	1.6	1	1.5	0.14	0.02	0.02	0	0.04
Adam Carriker	WAS	1.6	1.1	1.3	0.13	0.01	0.01	0	0.01
Letroy Guion	MIN	1.6	1	0.6	0.04	0.05	0.02	0	0
Terrance Knighton	JAC	1.6	1.2	1	0.06	0.03	0.01	0.03	0.06
Vaughn Martin	SD	1.6	1.3	1.3	0.06	0.01	0.02	0	0.01
C.J. Wilson	GB	1.6	1.3	0.5	0.08	0.01	0.01	0	0
Cameron Jordan	NO	1.6	1.2	0.8	0.03	0.13	0.01	0	0.23
Justin Bannan	DEN	1.6	1.5	0.5	0.02	0.02	0.01	0	0.16
Kendall Reyes	SD	1.6	1.1	0.4	0.11	0.02	0.02	0.01	0.04
Tim Jamison	HOU	1.5	0.8	0.3	0.17	0.04	0.07	0	0.12
Dan Williams	ARI	1.5	1.4	0.8	0.02	0.01	0.01	0	0.16
Austen Lane	JAC	1.5	1.1	0.9	0.1	0.02	0.02	0	0
Olivier Vernon	MIA	1.5	1	0.4	0.1	0.04	0.02	0	0.03
Rocky Bernard	NYG	1.5	0.9	0.8	0.14	0.04	0.07	0	0.18
Ron Edwards	CAR	1.4	1	1	0.1	0.01	0.02	0	0.04
Dave Tollefson	OAK	1.4	0.4	0.4	0.26	0.05	0.02	0	0.08
Vance Walker	ATL	1.4	0.9	0.5	0.08	0.05	0.05	0	0.01
Nick Fairley	DET	1.4	0.9	0.6	0.15	0.01	0.02	0	0
Aubrayo Franklin	SD	1.4	1.1	0.4	0.03	0.03	0.05	0	0.02
Keyunta Dawson	TEN	1.4	1.2	0.5	0.02	0.06	0.01	0	0.04
Casey Hampton	PIT	1.3	1.2	1.3	0.02	0.02	0.02	0	0.02
Chris Canty	NYG	1.3	1.2	0.9	0	0.01	0.02	0	0.11
Kedric Golston	WAS	1.3	0.9	1.4	0.04	0.01	0.08	0	0.02
Sedrick Ellis	NO	1.3	1	1	0.08	0.01	0.04	0	0.11
Fili Moala	IND	1.3	1	0.7	0.07	0.03	0.02	0	0.02
SenDerrick Marks	TEN	1.3	1	0.9	0.01	0.01	0.1	0.01	0.06
Darell Scott	STL	1.3	1	0.4	0.04	0.03	0.01	0	0
Terrence Cody	BAL	1.3	1.1	1.1	0.05	0.01	0.02	0	0.05
Earl Mitchell	HOU	1.3	0.8	0.8	0.12	0.08	0.01	0	0.09
Marcus Spears	DAL	1.2	1	0.4	0.04	0.03	0.02	0	0.07
C.J. Mosley	JAC	1.2	0.7	0.7	0.05	0.02	0.12	0	0
Sammie Hill	DET	1.2	0.8	0.7	0.09	0.03	0.04	0	0
Kyle Moore	BUF	1.2	0.8	0.7	0.03	0.12	0.02	0	0.01
Lawrence Sidbury	ATL	1.2	0.6	0.2	0.18	0.01	0.02	0	0
Everson Griffen	MIN	1.2	0.5	0.4	0.16	0.04	0.02	0	0.08
Tyrone Crawford	DAL	1.2	0.7	0.3	0.12	0.02	0.02	0	0.02
Vonnie Holliday	ARI	1.1	0.9	0.3	0.06	0.02	0.01	0	0.07
Shaun Cody	HOU	1.1	0.9	0.8	0.06	0.03	0.01	0	0.1
Matt Toeaina	CHI	1.1	0.8	0.5	0.06	0.02	0.01	0	0.03
Fred Evans	MIN	1	0.9	0.7	0.03	0.01	0.01	0	0
Antonio Johnson	IND	1	0.7	0.7	0.02	0.02	0.07	0	0.09
Wallace Gilberry	TB	1	0.5	0.2	0	0.04	0.19	0	0.07
Al Woods	PIT	1	0.9	0.8	0.02	0.02	0.01	0	0
Allen Bailey	KC	1	0.4	0.2	0.12	0.09	0.01	0	0.11
Kenrick Ellis	NYJ	1	0.8	0.7	0.04	0.02	0.01	0	0.01
David Carter	ARI	1	0.5	0.4	0.06	0.02	0.14	0	0.11
Vinny Curry	PHI	1	0.9	0.3	0	0.01	0.01	0	0.02
Daniel Teo-Nesheim	TB	0.9	0.5	0.2	0.07	0.03	0.02	0	0
Arthur Jones	BAL	0.9	0.7	0.5	0.04	0.01	0.01	0	0.01
Ricardo Mathews	IND	0.9	0.7	0.7	0.03	0.02	0.01	0	0.13
Cheta Ozougwu	CHI	0.9	0.7	0.3	0.04	0.01	0.02	0	0.02
Frank Alexander	CAR	0.9	0.6	0.3	0.09	0.02	0.01	0	0.02
Kheeston Randall	MIA	0.9	0.6	0.2	0.05	0.03	0.02	0	0.01
Nick Eason	ARI	0.8	0.5	0.4	0.06	0.02	0.02	0	0.02
Emmanuel Stephens	CLE	0.8	0.8	1.1	0.01	0.02	0.01	0	0
Fletcher Cox	PHI	0.8	0.5	0.2	0.08	0.03	0.01	0	0.02
Jaye Howard	SEA	0.8	0.4	0.2	0.09	0.02	0.02	0	0.01
Jared Crick	HOU	0.8	0.4	0.2	0.12	0.01	0.01	0	0.02
Jack Crawford	OAK	0.8	0.4	0.2	0.12	0.02	0.02	0	0.02
Marvin Austin	NYG	0.8	0.4	0.2	0.11	0.01	0.01	0	0.02
Pat Sims	CIN	0.7	0.7	0.6	0	0.01	0.01	0	0.01
Peria Jerry	ATL	0.7	0.5	0.2	0.02	0.01	0.07	0	0.04
Alex Carrington	BUF	0.7	0.5	0.3	0	0.01	0.01	0	0.11
Cam Thomas	SD	0.7	0.7	0.4	0	0	0.01	0	0.06
Derek Wolfe	DEN	0.7	0.4	0.1	0.04	0.02	0.02	0	0.01
Devon Still	CIN	0.7	0.4	0.2	0.05	0.02	0.01	0	0.01
Alameda Taamu	PIT	0.7	0.6	0.3	0.04	0	0.02	0	0.04
Christo Bilukidi	OAK	0.7	0.3	0.1	0.11	0.01	0.01	0	0.01
Markus Kuhn	NYG	0.7	0.3	0.2	0.1	0.02	0.01	0.01	0.01
Travian Robertson	ATL	0.7	0.5	0.2	0.04	0.01	0.01	0	0.01
Phillip Merling	GB	0.7	0.4	0.2	0.05	0.02	0.01	0	0.26
Mike Martin	TEN	0.7	0.5	0.2	0.03	0.01	0.01	0	0.01
Myron Pryor	NE	0.6	0.5	1	0	0.01	0.01	0	0
Jerry Hughes	IND	0.6	0.4	0.4	0.05	0.02	0.02	0	0
Christian Ballard	MIN	0.6	0.5	0.5	0.02	0.01	0.02	0	0
John Hughes	CLE	0.6	0.4	0.2	0.03	0.03	0.01	0	0.01
Brandon Thompson	CIN	0.6	0.4	0.2	0.04	0.01	0.01	0	0
Greg Scruggs	SEA	0.6	0.3	0.2	0.07	0.01	0.01	0	0.01
Corey Wootton	CHI	0.5	0.3	0.2	0.06	0.01	0.01	0	0
George Selvie	JAC	0.5	0.4	0.3	0	0.03	0.01	0	0
Sione Fua	CAR	0.5	0.4	0.6	0.02	0.01	0.01	0	0
Akiem Hicks	NO	0.5	0.3	0.1	0.04	0.01	0.01	0	0.01
Jake Bequette	NE	0.5	0.4	0.3	0	0.01	0.02	0	0.01
Malik Jackson	DEN	0.5	0.3	0.1	0.03	0.01	0.01	0	0.01
Billy Winn	CLE	0.5	0.3	0.2	0.04	0.02	0.01	0	0.01
DeAngelo Tyson	BAL	0.5	0.3	0.1	0.04	0.01	0.01	0	0.02
Mike Neal	GB	0.4	0.3	0.2	0	0.01	0.08	0	0
Mike Daniels	GB	0.4	0.3	0.2	0	0.01	0.01	0	0.02
Josh Chapman	IND	0.4	0.3	0.2	0.03	0.01	0.01	0	0.01
Andre Carter	NE	0	0	0	0	0	0	0	0
Shaun Rogers	NYG	0	0	0	0	0	0	0	0
Terrell Suggs	BAL	0	0	0	0	0	0	0	0
Ty Warren	DEN	0	0	0	0	0	0	0	0
Tyler Brayton	IND	0	0	0	0	0	0	0	0
Jacques Cesaire	SD	0	0	0	0	0	0	0	0
Shaun Smith	TEN	0	0	0	0	0	0	0	0
Darrion Scott	WAS	0	0	0	0	0	0	0	0
Anthony Hargrove	GB	0	0	0	0	0	0	0	0
Dave Ball	TEN	0	0	0	0	0	0	0	0
Amon Gordon	KC	0	0	0	0	0	0	0	0
Luis Castillo	SD	0	0	0	0	0	0	0	0
Chauncey Davis	CHI	0	0	0	0	0	0	0	0
Jonathan Fanene	NE	0	0	0	0	0	0	0	0
John McCargo	CHI	0	0	0	0	0	0	0	0
Brandon McKinney	IND	0	0	0	0	0	0	0	0
Remi Ayodele	NO	0	0	0	0	0	0	0	0
Jeff Charleston	MIN	0	0	0	0	0	0	0	0
Derrick Harvey	CIN	0	0	0	0	0	0	0	0
Trevor Laws	STL	0	0	0	0	0	0	0	0
Andre Fluellen	DET	0	0	0	0	0	0	0	0
DeMario Pressley	CHI	0	0	0	0	0	0	0	0
Jason Shirley	IND	0	0	0	0	0	0	0	0
Nick Hayden	CIN	0	0	0	0	0	0	0	0
Brian Schaefering	CLE	0	0	0	0	0	0	0	0
Everette Brown	DET	0	0	0	0	0	0	0	0
Jarius Wynn	GB	0	0	0	0	0	0	0	0
Antonio Dixon	PHI	0	0	0	0	0	0	0	0
Michael Bennett	TB	0	0	0	0	0	0	0	0
Brian Price	CHI	0	0	0	0	0	0	0	0
Torell Troup	BUF	0	0	0	0	0	0	0	0
Corey Peters	ATL	0	0	0	0	0	0	0	0
Junior Galette	NO	0	0	0	0	0	0	0	0
Jarvis Jenkins	WAS	0	0	0	0	0	0	0	0
DaQuan Bowers	TB	0	0	0	0	0	0	0	0
Terrell McClain	CAR	0	0	0	0	0	0	0	0
Zach Clayton	TEN	0	0	0	0	0	0	0	0
Cliff Matthews	ATL	0	0	0	0	0	0	0	0
Chris Neild	WAS	0	0	0	0	0	0	0	0
John Chick	JAC	0	0	0	0	0	0	0	0
Thomas Johnson	NO	0	0	0	0	0	0	0	0
