PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Darrion Scott	WAS	0	0	0	0	0	0	0	0
Anthony Hargrove	GB	0	0	0	0	0	0	0	0
Dave Ball	TEN	0	0	0	0	0	0	0	0
Amon Gordon	KC	0	0	0	0	0	0	0	0
Corey Williams	DET	0	0	0	0	0	0	0	0
Tommy Kelly	OAK	0	0	0	0	0	0	0	0
Marcus Spears	DAL	0	0	0	0	0	0	0	0
Luis Castillo	SD	0	0	0	0	0	0	0	0
Chauncey Davis	CHI	0	0	0	0	0	0	0	0
Chris Canty	NYG	0	0	0	0	0	0	0	0
Jay Ratliff	DAL	0	0	0	0	0	0	0	0
Jonathan Fanene	NE	0	0	0	0	0	0	0	0
John McCargo	CHI	0	0	0	0	0	0	0	0
Jason Hatcher	DAL	0	0	0	0	0	0	0	0
Dave Tollefson	OAK	0	0	0	0	0	0	0	0
Jason Hunter	DEN	0	0	0	0	0	0	0	0
Brandon McKinney	IND	0	0	0	0	0	0	0	0
Remi Ayodele	NO	0	0	0	0	0	0	0	0
Jeff Charleston	MIN	0	0	0	0	0	0	0	0
Derrick Harvey	CIN	0	0	0	0	0	0	0	0
Lawrence Jackson	DET	0	0	0	0	0	0	0	0
Trevor Laws	STL	0	0	0	0	0	0	0	0
Andre Fluellen	DET	0	0	0	0	0	0	0	0
Cliff Avril	DET	0	0	0	0	0	0	0	0
DeMario Pressley	CHI	0	0	0	0	0	0	0	0
Jason Shirley	IND	0	0	0	0	0	0	0	0
Nick Hayden	CIN	0	0	0	0	0	0	0	0
Wallace Gilberry	TB	0	0	0	0	0	0	0	0
Brian Schaefering	CLE	0	0	0	0	0	0	0	0
Everette Brown	DET	0	0	0	0	0	0	0	0
Matt Shaughnessy	OAK	0	0	0	0	0	0	0	0
Roy Miller	TB	0	0	0	0	0	0	0	0
Sammie Hill	DET	0	0	0	0	0	0	0	0
Jarius Wynn	GB	0	0	0	0	0	0	0	0
Desmond Bryant	OAK	0	0	0	0	0	0	0	0
Antonio Dixon	PHI	0	0	0	0	0	0	0	0
Michael Bennett	TB	0	0	0	0	0	0	0	0
Ndamukong Suh	DET	0	0	0	0	0	0	0	0
Gerald McCoy	TB	0	0	0	0	0	0	0	0
Brian Price	CHI	0	0	0	0	0	0	0	0
Torell Troup	BUF	0	0	0	0	0	0	0	0
Lamarr Houston	OAK	0	0	0	0	0	0	0	0
Corey Peters	ATL	0	0	0	0	0	0	0	0
Daniel Teo-Nesheim	TB	0	0	0	0	0	0	0	0
Sean Lissemore	DAL	0	0	0	0	0	0	0	0
Junior Galette	NO	0	0	0	0	0	0	0	0
Nick Fairley	DET	0	0	0	0	0	0	0	0
Adrian Clayborn	TB	0	0	0	0	0	0	0	0
Phil Taylor	CLE	0	0	0	0	0	0	0	0
Jarvis Jenkins	WAS	0	0	0	0	0	0	0	0
DaQuan Bowers	TB	0	0	0	0	0	0	0	0
Terrell McClain	CAR	0	0	0	0	0	0	0	0
Zach Clayton	TEN	0	0	0	0	0	0	0	0
Cliff Matthews	ATL	0	0	0	0	0	0	0	0
Chris Neild	WAS	0	0	0	0	0	0	0	0
John Chick	JAC	0	0	0	0	0	0	0	0
Tyrone Crawford	DAL	0	0	0	0	0	0	0	0
Jack Crawford	OAK	0	0	0	0	0	0	0	0
Christo Bilukidi	OAK	0	0	0	0	0	0	0	0
Thomas Johnson	NO	0	0	0	0	0	0	0	0
