PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Stewart Bradley	ARI	1.7	1.5	0.8	0.02	0.02	0.02	0.01	0.18
Marvin Mitchell	MIN	1.7	1.1	0.6	0.07	0.04	0.06	0.02	0.07
Kroy Biermann	ATL	1.7	1.1	1.5	0.12	0.01	0.01	0.04	0.05
Kaluka Maiava	CLE	1.7	1.2	0.2	0.02	0.02	0.12	0.01	0.04
Willie Young	DET	1.7	0.5	0.4	0.32	0.01	0.05	0.01	0.05
Jerrell Freeman	IND	1.7	1.4	1	0.01	0.05	0.02	0.01	0.03
Brendon Ayanbadejo	BAL	1.6	1.1	0.3	0.08	0.06	0.02	0.01	0.09
Akeem Jordan	PHI	1.6	1.4	0.6	0.02	0.03	0.02	0.01	0.04
Arthur Moats	BUF	1.6	0.5	1	0.19	0.07	0.13	0.01	0.04
Kirk Morrison	BUF	1.5	1.2	0.8	0.05	0.02	0.01	0.02	0.09
Quentin Groves	ARI	1.5	1.1	0.5	0.03	0.03	0.12	0.01	0.11
Nick Roach	CHI	1.4	1.2	0.4	0.02	0.02	0.01	0.01	0.12
Tahir Whitehead	DET	1.4	1	0.5	0.06	0.02	0.05	0.01	0.04
Tank Carder	CLE	1.4	1	0.5	0.02	0.04	0.07	0.02	0.04
Victor Butler	DAL	1.3	0.7	0.5	0.15	0.02	0.04	0	0.05
Moise Fokou	IND	1.3	1.1	1.2	0.01	0.01	0.06	0	0.07
Keenan Robinson	WAS	1.3	1.1	1	0.04	0.01	0.01	0.01	0.09
Ronnell Lewis	DET	1.3	1	0.6	0.06	0.02	0.03	0	0.04
Brandon Johnson	PIT	1.3	1.1	0.9	0.03	0.01	0.01	0	0.2
Zac Diles	TEN	1.3	1.2	0.6	0.01	0.01	0.01	0	0.03
Gerald McRath	TEN	1.2	1.1	0.6	0.01	0	0.01	0	0.05
Jermaine Cunningham	NE	1.2	0.6	0.3	0.09	0.01	0.1	0.02	0.04
Najee Goode	TB	1.2	1	0.3	0	0.01	0.06	0.01	0.02
Will Herring	NO	1.1	0.7	0.1	0.02	0.01	0.04	0.04	0.09
Keenan Clayton	OAK	1.1	0.8	0.8	0.04	0.02	0.01	0.01	0.2
Darryl Sharpton	HOU	1	0.8	0.3	0.05	0	0.01	0.01	0.04
Austin Spitler	MIA	1	0.6	0.2	0.02	0.1	0.03	0.01	0.04
Brandon Marshall	JAC	1	0.8	0.5	0	0.02	0.06	0	0.02
Adrian Tracy	NYG	1	0.7	0.3	0.04	0.02	0.02	0.01	0.06
Tracy White	NE	0.9	0.6	0.6	0.05	0.01	0.02	0.01	0.04
Tim Dobbins	HOU	0.9	0.6	0.3	0.04	0.01	0.04	0.02	0.07
Eugene Sims	STL	0.9	0.5	0.1	0.04	0.04	0.02	0	0.08
Martez Wilson	NO	0.9	0.3	0.3	0.14	0.01	0.07	0	0.04
Malcolm Smith	SEA	0.9	0.4	0.2	0.11	0.02	0.02	0	0.03
Demorrio Williams	SD	0.8	0.6	0.2	0.02	0.01	0	0.01	0.05
Tim Shaw	TEN	0.8	0.5	0.2	0.02	0.02	0.01	0	0.03
Trevor Scott	NE	0.8	0.4	0.4	0.07	0.02	0.02	0.01	0.04
Andy Studebaker	KC	0.8	0.3	0.5	0.06	0.04	0.06	0.01	0.05
Patrick Bailey	TEN	0.8	0.5	0.2	0.01	0.01	0.01	0	0.03
Travis Goethel	OAK	0.8	0.5	0.2	0.04	0.02	0.01	0.02	0.06
Terrell Manning	GB	0.8	0.6	0.3	0	0.01	0.05	0.02	0.06
Darius Fleming	SF	0.8	0.7	0.3	0	0.02	0	0	0.04
Heath Farwell	SEA	0.7	0.4	0.2	0.03	0.02	0.02	0	0.05
Blake Costanzo	CHI	0.7	0.4	0.1	0.03	0.06	0.01	0.01	0.03
Ashlee Palmer	DET	0.7	0.5	0.2	0.04	0.01	0.01	0.01	0.04
Josh Hull	STL	0.7	0.4	0.1	0.05	0.03	0.01	0	0.05
Akeem Dent	ATL	0.7	0.5	0.3	0.02	0.01	0.01	0.01	0.04
Travis Lewis	DET	0.7	0.4	0.3	0.03	0.02	0.06	0	0.04
Tavares Gooden	SF	0.6	0.4	0.1	0.03	0.02	0.01	0	0.06
Jason Phillips	CAR	0.6	0.4	0.2	0.02	0.01	0.01	0.01	0.04
Stevenson Sylvester	PIT	0.6	0.4	0.2	0.02	0.01	0.02	0.01	0.03
Bruce Carter	DAL	0.6	0.5	0.2	0.03	0.02	0.01	0	0.11
Nate Irving	DEN	0.6	0.4	0.1	0.01	0.02	0.01	0	0.04
Cameron Sheffield	KC	0.6	0.4	0.2	0.02	0.01	0.02	0.01	0.05
Nigel Bradham	BUF	0.6	0.6	0.4	0	0.01	0.01	0	0.04
Chris Carter	PIT	0.6	0.4	0.2	0.03	0.02	0.01	0.01	0.04
Ricky Brown	BAL	0.6	0.3	0.2	0.02	0.03	0.07	0	0.05
Doug Hogue	DET	0.5	0.3	0.2	0.03	0.01	0.01	0	0.03
Andrew Gachkar	SD	0.5	0.3	0.2	0	0	0.01	0.01	0.05
Kenny Onatolu	CAR	0.4	0.3	0.2	0.02	0.01	0.01	0.01	0.03
Chris White	BUF	0.4	0.3	0.2	0	0.02	0.01	0	0.04
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
