PLAYER	TEAM	FP	REC	RECYD	YPR	RECTD	FUML
Rhett Ellison	MIN	0.2	0.2	2	9.7	0.01	0
Logan Paulsen	WAS	0.1	0.1	1	12.4	0	0
Jordan Cameron	CLE	0.1	0.1	1	7.8	0	0
Niles Paul	WAS	0.1	0.1	1	8.4	0	0
Virgil Green	DEN	0.1	0.1	1	8.3	0	0
Donald Lee	CIN	0	0	0	0	0	0
Owen Daniels	HOU	0	0	0	0	0	0
Scott Chandler	BUF	0	0	0	0	0	0
Gary Barnidge	CAR	0	0	0	0	0	0
James Casey	HOU	0	0	0	0	0	0
Jermaine Gresham	CIN	0	0	0	0	0	0
Ed Dickson	BAL	0	0	0	0	0	0
Dennis Pitta	BAL	0	0	0	0	0	0
Garrett Graham	HOU	0	0	0	0	0	0
Lee Smith	BUF	0	0	0	0	0	0
James Hanna	DAL	0	0	0	0	0	0
Billy Bajema	BAL	0	0	0	0	0	0
Edgar Jones	KC	0	0	0	0	0	0
