PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Nick Fairley	DET	1.5	1.1	0.7	0.13	0.01	0.01	0	0
Cameron Heyward	PIT	1.5	0.7	0.2	0.08	0.02	0.08	0	0.07
Aubrayo Franklin	SD	1.5	1.2	0.4	0.02	0.04	0.06	0	0.01
Isaac Sopoaga	SF	1.4	1.2	0.7	0.01	0.05	0.01	0	0.03
Shaun Cody	HOU	1.4	1	1	0.06	0.06	0.01	0	0.06
Kedric Golston	WAS	1.4	0.9	1.3	0.1	0.02	0.08	0	0.03
SenDerrick Marks	TEN	1.4	1	1	0.03	0.01	0.12	0.01	0.08
Vance Walker	ATL	1.4	0.8	0.5	0.07	0.1	0.06	0	0.02
Marcus Spears	DAL	1.3	1	0.4	0.05	0.03	0.02	0	0.09
Darell Scott	STL	1.3	1	0.6	0.05	0.03	0.02	0	0
Dan Williams	ARI	1.3	1.3	0.7	0.01	0.02	0.01	0	0.13
Tyrone Crawford	DAL	1.3	0.7	0.3	0.14	0.04	0.02	0	0.01
Keyunta Dawson	TEN	1.3	1.1	0.5	0.02	0.06	0.01	0	0.05
Casey Hampton	PIT	1.2	1	1.1	0.03	0.02	0.02	0	0.02
Antonio Johnson	IND	1.2	0.7	0.7	0.02	0.04	0.1	0	0.11
Terrence Cody	BAL	1.2	1	1.1	0.03	0.01	0.02	0	0.03
Fred Evans	MIN	1.1	0.9	0.7	0.04	0.01	0.02	0	0
Wallace Gilberry	TB	1.1	0.5	0.2	0.06	0.01	0.15	0	0.09
Kyle Moore	BUF	1.1	0.8	0.6	0.02	0.09	0.01	0	0
Lawrence Sidbury	ATL	1.1	0.5	0.2	0.17	0.02	0.01	0	0
Ricardo Mathews	IND	1.1	0.8	0.7	0.07	0.03	0.03	0	0.16
Vonnie Holliday	ARI	1	0.9	0.3	0.02	0.02	0.01	0	0.07
Emmanuel Stephens	CLE	1	0.9	1.3	0.01	0.01	0.01	0	0
Allen Bailey	KC	1	0.4	0.1	0.06	0.15	0.02	0	0.11
Kenrick Ellis	NYJ	1	0.9	0.7	0.03	0.02	0.01	0	0
David Carter	ARI	1	0.6	0.4	0.04	0.01	0.13	0	0.1
Kheeston Randall	MIA	1	0.5	0.2	0.1	0.03	0.02	0	0.02
Dave Tollefson	OAK	0.9	0.5	0.5	0.12	0.03	0.02	0	0.06
Daniel Teo-Nesheim	TB	0.9	0.6	0.1	0.08	0.02	0.01	0	0
Al Woods	PIT	0.9	0.8	0.6	0.03	0.01	0	0	0
Arthur Jones	BAL	0.9	0.7	0.4	0.04	0.01	0.01	0	0
Vinny Curry	PHI	0.9	0.8	0.2	0	0.01	0.01	0	0.03
Jared Crick	HOU	0.9	0.5	0.2	0.11	0.02	0.01	0	0.01
Peria Jerry	ATL	0.8	0.4	0.2	0.03	0.01	0.09	0	0.05
Derek Wolfe	DEN	0.8	0.5	0.2	0.06	0.03	0.02	0	0.01
Devon Still	CIN	0.8	0.4	0.2	0.1	0.02	0.01	0	0.01
Brandon Thompson	CIN	0.8	0.4	0.2	0.12	0.02	0.01	0	0.01
Pat Sims	CIN	0.7	0.6	0.5	0	0.01	0.01	0	0.01
Jerry Hughes	IND	0.7	0.4	0.4	0.06	0.03	0.02	0	0
Alex Carrington	BUF	0.7	0.4	0.2	0	0	0.01	0	0.13
Cam Thomas	SD	0.7	0.7	0.4	0	0.01	0.01	0	0.04
Christian Ballard	MIN	0.7	0.5	0.4	0.04	0.01	0.02	0	0
Fletcher Cox	PHI	0.7	0.4	0.1	0.06	0.03	0.01	0	0.02
Jack Crawford	OAK	0.7	0.4	0.2	0.05	0.02	0.01	0	0.02
Markus Kuhn	NYG	0.7	0.4	0.2	0.09	0.02	0.01	0	0.01
Marvin Austin	NYG	0.7	0.4	0.2	0.09	0.02	0.01	0	0.01
Mike Martin	TEN	0.7	0.5	0.2	0.06	0.02	0.02	0	0.02
Nick Eason	ARI	0.6	0.4	0.3	0.04	0.01	0.02	0	0.01
Myron Pryor	NE	0.6	0.6	1.1	0	0.01	0	0	0
Alameda Taamu	PIT	0.6	0.5	0.2	0.03	0	0.01	0.01	0.04
Jaye Howard	SEA	0.6	0.4	0.2	0.05	0.02	0.01	0	0
Billy Winn	CLE	0.6	0.4	0.2	0.03	0.01	0.01	0	0.01
Phillip Merling	GB	0.6	0.5	0.2	0.02	0.01	0.01	0	0.16
Mike Neal	GB	0.5	0.4	0.2	0	0.01	0.05	0	0
John Hughes	CLE	0.5	0.4	0.2	0.03	0.01	0.02	0	0.01
Jake Bequette	NE	0.5	0.4	0.3	0	0.01	0.01	0	0.01
Josh Chapman	IND	0.5	0.3	0.2	0.03	0.02	0.02	0	0
Malik Jackson	DEN	0.5	0.3	0.1	0.02	0.01	0.01	0	0.01
Christo Bilukidi	OAK	0.5	0.3	0.1	0.05	0.01	0	0	0.01
Travian Robertson	ATL	0.5	0.4	0.3	0	0.01	0.01	0	0.01
Mike Daniels	GB	0.4	0.3	0.2	0	0.01	0.01	0	0.01
Greg Scruggs	SEA	0.4	0.3	0.2	0.02	0	0.01	0	0.01
DeAngelo Tyson	BAL	0.4	0.3	0.2	0	0.01	0.01	0	0.01
Andre Carter	NE	0	0	0	0	0	0	0	0
Shaun Rogers	NYG	0	0	0	0	0	0	0	0
Ron Edwards	CAR	0	0	0	0	0	0	0	0
Julius Peppers	CHI	0	0	0	0	0	0	0	0
Terrell Suggs	BAL	0	0	0	0	0	0	0	0
Ty Warren	DEN	0	0	0	0	0	0	0	0
Tyler Brayton	IND	0	0	0	0	0	0	0	0
Chris Kelsay	BUF	0	0	0	0	0	0	0	0
Jacques Cesaire	SD	0	0	0	0	0	0	0	0
Shaun Smith	TEN	0	0	0	0	0	0	0	0
Will Smith	NO	0	0	0	0	0	0	0	0
Dwan Edwards	CAR	0	0	0	0	0	0	0	0
Darrion Scott	WAS	0	0	0	0	0	0	0	0
Anthony Hargrove	GB	0	0	0	0	0	0	0	0
Dave Ball	TEN	0	0	0	0	0	0	0	0
Amon Gordon	KC	0	0	0	0	0	0	0	0
Israel Idonije	CHI	0	0	0	0	0	0	0	0
Luis Castillo	SD	0	0	0	0	0	0	0	0
Chauncey Davis	CHI	0	0	0	0	0	0	0	0
Chris Canty	NYG	0	0	0	0	0	0	0	0
C.J. Mosley	JAC	0	0	0	0	0	0	0	0
Jonathan Fanene	NE	0	0	0	0	0	0	0	0
Brodrick Bunkley	NO	0	0	0	0	0	0	0	0
John McCargo	CHI	0	0	0	0	0	0	0	0
Jeremy Mincey	JAC	0	0	0	0	0	0	0	0
Jason Hunter	DEN	0	0	0	0	0	0	0	0
Brandon McKinney	IND	0	0	0	0	0	0	0	0
Remi Ayodele	NO	0	0	0	0	0	0	0	0
Amobi Okoye	CHI	0	0	0	0	0	0	0	0
Turk McBride	NO	0	0	0	0	0	0	0	0
Charles Johnson	CAR	0	0	0	0	0	0	0	0
Matt Toeaina	CHI	0	0	0	0	0	0	0	0
Jeff Charleston	MIN	0	0	0	0	0	0	0	0
Derrick Harvey	CIN	0	0	0	0	0	0	0	0
Sedrick Ellis	NO	0	0	0	0	0	0	0	0
Trevor Laws	STL	0	0	0	0	0	0	0	0
Andre Fluellen	DET	0	0	0	0	0	0	0	0
DeMario Pressley	CHI	0	0	0	0	0	0	0	0
Jason Shirley	IND	0	0	0	0	0	0	0	0
Nick Hayden	CIN	0	0	0	0	0	0	0	0
Brian Schaefering	CLE	0	0	0	0	0	0	0	0
Everette Brown	DET	0	0	0	0	0	0	0	0
Terrance Knighton	JAC	0	0	0	0	0	0	0	0
Henry Melton	CHI	0	0	0	0	0	0	0	0
Jarius Wynn	GB	0	0	0	0	0	0	0	0
Antonio Dixon	PHI	0	0	0	0	0	0	0	0
Tyson Alualu	JAC	0	0	0	0	0	0	0	0
Brian Price	CHI	0	0	0	0	0	0	0	0
Torell Troup	BUF	0	0	0	0	0	0	0	0
Corey Peters	ATL	0	0	0	0	0	0	0	0
Corey Wootton	CHI	0	0	0	0	0	0	0	0
Austen Lane	JAC	0	0	0	0	0	0	0	0
Greg Hardy	CAR	0	0	0	0	0	0	0	0
George Selvie	JAC	0	0	0	0	0	0	0	0
Junior Galette	NO	0	0	0	0	0	0	0	0
Phil Taylor	CLE	0	0	0	0	0	0	0	0
Cameron Jordan	NO	0	0	0	0	0	0	0	0
Jarvis Jenkins	WAS	0	0	0	0	0	0	0	0
DaQuan Bowers	TB	0	0	0	0	0	0	0	0
Stephen Paea	CHI	0	0	0	0	0	0	0	0
Terrell McClain	CAR	0	0	0	0	0	0	0	0
Sione Fua	CAR	0	0	0	0	0	0	0	0
Zach Clayton	TEN	0	0	0	0	0	0	0	0
Cliff Matthews	ATL	0	0	0	0	0	0	0	0
Chris Neild	WAS	0	0	0	0	0	0	0	0
Cheta Ozougwu	CHI	0	0	0	0	0	0	0	0
John Chick	JAC	0	0	0	0	0	0	0	0
Shea McClellin	CHI	0	0	0	0	0	0	0	0
Andre Branch	JAC	0	0	0	0	0	0	0	0
Akiem Hicks	NO	0	0	0	0	0	0	0	0
Frank Alexander	CAR	0	0	0	0	0	0	0	0
Thomas Johnson	NO	0	0	0	0	0	0	0	0
